qid,docid,docno,rank,score,query,run_id
MB04,333,2042965263859999161,17,4.40739599940986,intercepting missiles drones,PL2_stems
MB04,301,2045227088437997935,18,4.253779140140306,intercepting missiles drones,PL2_stems
MB04,345,2042554367539044512,19,4.253779140140306,intercepting missiles drones,PL2_stems
MB04,386,2041903437932020199,20,4.231570491993165,intercepting missiles drones,PL2_stems
MB04,305,2044674816972890502,21,4.151532438236135,intercepting missiles drones,PL2_stems
MB04,335,2042910570622357536,22,4.116267390971028,intercepting missiles drones,PL2_stems
MB04,306,2044436974035980766,23,4.112500518921394,intercepting missiles drones,PL2_stems
MB04,342,2042606291000979818,24,4.112500518921394,intercepting missiles drones,PL2_stems
MB04,346,2042491002603061392,25,4.112500518921394,intercepting missiles drones,PL2_stems
MB04,320,2043598876813467803,26,4.071280201185364,intercepting missiles drones,PL2_stems
MB04,311,2044037152716013858,27,4.053167843530068,intercepting missiles drones,PL2_stems
MB04,314,2043934581552787948,28,4.053167843530068,intercepting missiles drones,PL2_stems
MB04,380,2041961120723038433,29,3.9818931759097227,intercepting missiles drones,PL2_stems
MB05,405,2045459126311067980,0,5.313135570922424,revolutionary guard iran,PL2_stems
MB05,437,2045424407573635553,1,4.305904280686317,revolutionary guard iran,PL2_stems
MB05,416,2045446414579253519,2,4.072875162937447,revolutionary guard iran,PL2_stems
MB05,436,2045426561290285330,3,3.877391277848555,revolutionary guard iran,PL2_stems
MB05,498,2045310239486915006,4,3.877391277848555,revolutionary guard iran,PL2_stems
MB05,413,2045449234804068693,5,3.829039028728515,revolutionary guard iran,PL2_stems
MB05,424,2045436789557764567,6,3.720173057595002,revolutionary guard iran,PL2_stems
MB05,438,2045423473380532720,7,3.720173057595002,revolutionary guard iran,PL2_stems
MB05,410,2045451395625619495,8,3.6511400911829472,revolutionary guard iran,PL2_stems
MB05,415,2045446936527024532,9,3.551068419839449,revolutionary guard iran,PL2_stems
MB05,488,2045338968556810498,10,3.551068419839449,revolutionary guard iran,PL2_stems
MB05,402,2045460941240746469,11,3.5238044363678713,revolutionary guard iran,PL2_stems
MB05,411,2045451275244868029,12,3.5238044363678713,revolutionary guard iran,PL2_stems
MB05,463,2045400738021687376,13,3.457969442422785,revolutionary guard iran,PL2_stems
MB05,428,2045435273732047300,14,3.3718365480780736,revolutionary guard iran,PL2_stems
MB05,467,2045392249698041875,15,3.2911005144339973,revolutionary guard iran,PL2_stems
MB05,474,2045366687168401511,16,3.2911005144339973,revolutionary guard iran,PL2_stems
MB05,407,2045453851889950937,17,3.215433663420933,revolutionary guard iran,PL2_stems
MB05,442,2045421242166235469,18,3.2004177984835684,revolutionary guard iran,PL2_stems
MB05,445,2045416995433136438,19,3.2004177984835684,revolutionary guard iran,PL2_stems
MB05,456,2045404629916090450,20,3.1979446456403675,revolutionary guard iran,PL2_stems
MB05,469,2045390981793747013,21,3.1979446456403675,revolutionary guard iran,PL2_stems
MB05,472,2045370881032265777,22,3.1443132986970617,revolutionary guard iran,PL2_stems
MB05,444,2045418445286854958,23,3.1333461507114406,revolutionary guard iran,PL2_stems
MB05,403,2045460939474968746,24,3.077288849331109,revolutionary guard iran,PL2_stems
MB05,419,2045444225110626383,25,3.077288849331109,revolutionary guard iran,PL2_stems
MB05,400,2045462527568736598,26,3.0607545474736773,revolutionary guard iran,PL2_stems
MB05,443,2045418988746703185,27,3.0607545474736773,revolutionary guard iran,PL2_stems
MB05,497,2045311700803666228,28,3.0607545474736773,revolutionary guard iran,PL2_stems
MB05,404,2045460237138997688,29,3.013969358510211,revolutionary guard iran,PL2_stems
MB01,20,2045453809359462654,0,4.471891064457281,regime change iran,DPH_stems
MB01,74,2045436304238764390,1,4.001654193035165,regime change iran,DPH_stems
MB01,25,2045452145101619611,2,3.924049824859025,regime change iran,DPH_stems
MB01,28,2045451431981748380,3,3.924049824859025,regime change iran,DPH_stems
MB01,44,2045444785696076112,4,3.924049824859025,regime change iran,DPH_stems
MB01,76,2045436169584808399,5,3.924049824859025,regime change iran,DPH_stems
MB01,95,2045433045063258122,6,3.924049824859025,regime change iran,DPH_stems
MB01,36,2045447868765687984,7,3.9195659450006186,regime change iran,DPH_stems
MB01,43,2045445702428315950,8,3.9195659450006186,regime change iran,DPH_stems
MB01,69,2045437692511711397,9,3.8850956981602724,regime change iran,DPH_stems
MB01,81,2045435852072092103,10,3.8850956981602724,regime change iran,DPH_stems
MB01,99,2045432568154042718,11,3.8850956981602724,regime change iran,DPH_stems
MB01,93,2045433390967517552,12,3.8736787622811066,regime change iran,DPH_stems
MB01,2,2045460590563410352,13,3.8365160337672997,regime change iran,DPH_stems
MB01,53,2045441340368957757,14,3.8365160337672997,regime change iran,DPH_stems
MB01,89,2045434295410462920,15,3.8365160337672997,regime change iran,DPH_stems
MB01,31,2045450762353090823,16,3.8214820843557664,regime change iran,DPH_stems
MB01,59,2045440283559784730,17,3.8144875669777876,regime change iran,DPH_stems
MB01,40,2045446514768547964,18,3.808831524982743,regime change iran,DPH_stems
MB01,46,2045443906599346534,19,3.79597892323163,regime change iran,DPH_stems
MB01,65,2045438432747667600,20,3.743820043612943,regime change iran,DPH_stems
MB01,66,2045438384320205216,21,3.743820043612943,regime change iran,DPH_stems
MB01,72,2045436749246255493,22,3.743820043612943,regime change iran,DPH_stems
MB01,98,2045432583836598399,23,3.743820043612943,regime change iran,DPH_stems
MB01,144,2045379660976939335,24,3.743820043612943,regime change iran,DPH_stems
MB01,146,2045379059228487850,25,3.743820043612943,regime change iran,DPH_stems
MB01,26,2045451838250451429,26,3.7152566653436665,regime change iran,DPH_stems
MB01,48,2045443498799689849,27,3.7152566653436665,regime change iran,DPH_stems
MB01,70,2045436889264513141,28,3.7152566653436665,regime change iran,DPH_stems
MB01,33,2045449265250459917,29,3.663453490313976,regime change iran,DPH_stems
MB02,189,2045305048268484832,0,3.3343382652091984,regime collapse,DPH_stems
MB02,178,2045315972463047147,1,3.313199791522148,regime collapse,DPH_stems
MB02,172,2045326421111820314,2,3.2940068264336904,regime collapse,DPH_stems
MB02,134,2045393312979542087,3,3.265882484465522,regime collapse,DPH_stems
MB02,123,2045399803203592596,4,3.145772200458002,regime collapse,DPH_stems
MB02,124,2045399721959977051,5,3.145772200458002,regime collapse,DPH_stems
MB02,125,2045399616376758278,6,3.145772200458002,regime collapse,DPH_stems
MB02,127,2045399529609183420,7,3.145772200458002,regime collapse,DPH_stems
MB02,128,2045399431688945699,8,3.145772200458002,regime collapse,DPH_stems
MB02,129,2045399378849104068,9,3.145772200458002,regime collapse,DPH_stems
MB02,130,2045399286964535695,10,3.145772200458002,regime collapse,DPH_stems
MB02,190,2045298074671804579,11,3.145772200458002,regime collapse,DPH_stems
MB02,191,2045297910871634089,12,3.145772200458002,regime collapse,DPH_stems
MB02,193,2045297668034019582,13,3.145772200458002,regime collapse,DPH_stems
MB02,194,2045297466426466554,14,3.145772200458002,regime collapse,DPH_stems
MB02,195,2045297284687266289,15,3.145772200458002,regime collapse,DPH_stems
MB02,196,2045297112997621986,16,3.145772200458002,regime collapse,DPH_stems
MB02,197,2045296944323666106,17,3.145772200458002,regime collapse,DPH_stems
MB02,198,2045296726551220349,18,3.145772200458002,regime collapse,DPH_stems
MB02,199,2045295996088025484,19,3.145772200458002,regime collapse,DPH_stems
MB02,126,2045399549531890158,20,3.0748081400791345,regime collapse,DPH_stems
MB02,162,2045348543255150822,21,3.0748081400791345,regime collapse,DPH_stems
MB02,164,2045345115867349323,22,3.0748081400791345,regime collapse,DPH_stems
MB02,182,2045310621353177590,23,3.0748081400791345,regime collapse,DPH_stems
MB02,168,2045332267162276135,24,3.0737741390766353,regime collapse,DPH_stems
MB02,135,2045392180802396314,25,3.052721370413672,regime collapse,DPH_stems
MB02,156,2045358981343072490,26,3.052721370413672,regime collapse,DPH_stems
MB02,176,2045318504618868886,27,3.052721370413672,regime collapse,DPH_stems
MB02,133,2045393501299548572,28,3.0479099060703385,regime collapse,DPH_stems
MB02,131,2045398108817830004,29,3.0170806394470904,regime collapse,DPH_stems
MB03,217,2045459430100058130,0,5.628828143418041,closing hormuz strait,DPH_stems
MB03,205,2045461058244976964,1,5.364950184758682,closing hormuz strait,DPH_stems
MB03,229,2045456698228330845,2,5.144333251589754,closing hormuz strait,DPH_stems
MB03,409,2045451486570635579,3,5.051987015403368,closing hormuz strait,DPH_stems
MB03,274,2045449825953415622,4,4.89928138404051,closing hormuz strait,DPH_stems
MB03,296,2045446556262821919,5,4.886837032758822,closing hormuz strait,DPH_stems
MB03,212,2045460030061772928,6,4.868335950478282,closing hormuz strait,DPH_stems
MB03,204,2045461488979112332,7,4.854785469936275,closing hormuz strait,DPH_stems
MB03,201,2045461708303724675,8,4.790354177976854,closing hormuz strait,DPH_stems
MB03,213,2045459959824228366,9,4.789642784408569,closing hormuz strait,DPH_stems
MB03,242,2045455214837117361,10,4.789642784408569,closing hormuz strait,DPH_stems
MB03,284,2045448439035793778,11,4.789642784408569,closing hormuz strait,DPH_stems
MB03,248,2045454503130857677,12,4.778004316425859,closing hormuz strait,DPH_stems
MB03,234,2045456267628757013,13,4.733646714045827,closing hormuz strait,DPH_stems
MB03,279,2045448778463740343,14,4.733646714045827,closing hormuz strait,DPH_stems
MB03,280,2045448687556362269,15,4.733646714045827,closing hormuz strait,DPH_stems
MB03,286,2045448299478446532,16,4.733646714045827,closing hormuz strait,DPH_stems
MB03,220,2045459033885491314,17,4.6747329660837185,closing hormuz strait,DPH_stems
MB03,244,2045454999518339562,18,4.6747329660837185,closing hormuz strait,DPH_stems
MB03,294,2045446979543585187,19,4.6747329660837185,closing hormuz strait,DPH_stems
MB03,200,2045461866365718542,20,4.667383120938263,closing hormuz strait,DPH_stems
MB03,270,2045450185514344567,21,4.667383120938263,closing hormuz strait,DPH_stems
MB03,231,2045456663184847359,22,4.6291236980872315,closing hormuz strait,DPH_stems
MB03,247,2045454542460850480,23,4.6291236980872315,closing hormuz strait,DPH_stems
MB03,250,2045453773682671952,24,4.6291236980872315,closing hormuz strait,DPH_stems
MB03,253,2045452671298007229,25,4.6291236980872315,closing hormuz strait,DPH_stems
MB03,275,2045449695489892499,26,4.6291236980872315,closing hormuz strait,DPH_stems
MB03,292,2045447076343951468,27,4.6291236980872315,closing hormuz strait,DPH_stems
MB03,203,2045461578875912680,28,4.628801127867645,closing hormuz strait,DPH_stems
MB03,239,2045455725711986694,29,4.628801127867645,closing hormuz strait,DPH_stems
MB04,316,2043887981031776405,0,6.616975134100233,intercepting missiles drones,DPH_stems
MB04,362,2042254651806888064,1,6.460355315691719,intercepting missiles drones,DPH_stems
MB04,379,2041973143313735695,2,6.291078371494205,intercepting missiles drones,DPH_stems
MB04,383,2041910637744284140,3,5.795431370113678,intercepting missiles drones,DPH_stems
MB04,394,2041887102116217327,4,5.740619322480213,intercepting missiles drones,DPH_stems
MB04,359,2042302133610168738,5,5.6291397196982835,intercepting missiles drones,DPH_stems
MB04,386,2041903437932020199,6,5.431412983864259,intercepting missiles drones,DPH_stems
MB04,317,2043841294741688481,7,5.387212239170363,intercepting missiles drones,DPH_stems
MB04,381,2041956881044824180,8,5.336215890894747,intercepting missiles drones,DPH_stems
MB04,335,2042910570622357536,9,5.327198683918208,intercepting missiles drones,DPH_stems
MB04,305,2044674816972890502,10,5.318121459768473,intercepting missiles drones,DPH_stems
MB04,307,2044427189308022874,11,5.317538264964316,intercepting missiles drones,DPH_stems
MB04,311,2044037152716013858,12,5.295689515432734,intercepting missiles drones,DPH_stems
MB04,314,2043934581552787948,13,5.295689515432734,intercepting missiles drones,DPH_stems
MB04,391,2041900226194133128,14,5.232823708880039,intercepting missiles drones,DPH_stems
MB04,300,2045394836304650479,15,5.217595529630659,intercepting missiles drones,DPH_stems
MB04,324,2043347478355788094,16,5.217595529630659,intercepting missiles drones,DPH_stems
MB04,315,2043932773380174155,17,5.196619224618477,intercepting missiles drones,DPH_stems
MB04,328,2043225079988048080,18,5.196619224618477,intercepting missiles drones,DPH_stems
MB04,367,2042199696395960591,19,5.183198244311239,intercepting missiles drones,DPH_stems
MB04,370,2042119334873723208,20,5.128182572184642,intercepting missiles drones,DPH_stems
MB04,320,2043598876813467803,21,5.0990234240998324,intercepting missiles drones,DPH_stems
MB04,325,2043272541414826137,22,5.096716850111211,intercepting missiles drones,DPH_stems
MB04,333,2042965263859999161,23,5.096716850111211,intercepting missiles drones,DPH_stems
MB04,301,2045227088437997935,24,5.031340112206655,intercepting missiles drones,DPH_stems
MB04,345,2042554367539044512,25,5.031340112206655,intercepting missiles drones,DPH_stems
MB04,347,2042460060803018914,26,5.011446425837677,intercepting missiles drones,DPH_stems
MB04,329,2043064026322583845,27,4.9731719895963575,intercepting missiles drones,DPH_stems
MB04,306,2044436974035980766,28,4.9607871926283895,intercepting missiles drones,DPH_stems
MB04,342,2042606291000979818,29,4.9607871926283895,intercepting missiles drones,DPH_stems
MB05,405,2045459126311067980,0,5.459048084257341,revolutionary guard iran,DPH_stems
MB05,416,2045446414579253519,1,4.86028758316784,revolutionary guard iran,DPH_stems
MB05,437,2045424407573635553,2,4.743325086325771,revolutionary guard iran,DPH_stems
MB05,413,2045449234804068693,3,4.731588575015596,revolutionary guard iran,DPH_stems
MB05,424,2045436789557764567,4,4.662236593141333,revolutionary guard iran,DPH_stems
MB05,438,2045423473380532720,5,4.662236593141333,revolutionary guard iran,DPH_stems
MB05,463,2045400738021687376,6,4.604742427684832,revolutionary guard iran,DPH_stems
MB05,436,2045426561290285330,7,4.549272420213729,revolutionary guard iran,DPH_stems
MB05,498,2045310239486915006,8,4.549272420213729,revolutionary guard iran,DPH_stems
MB05,402,2045460941240746469,9,4.519455567519859,revolutionary guard iran,DPH_stems
MB05,411,2045451275244868029,10,4.519455567519859,revolutionary guard iran,DPH_stems
MB05,410,2045451395625619495,11,4.3926059910858,revolutionary guard iran,DPH_stems
MB05,415,2045446936527024532,12,4.312535225519366,revolutionary guard iran,DPH_stems
MB05,488,2045338968556810498,13,4.312535225519366,revolutionary guard iran,DPH_stems
MB05,442,2045421242166235469,14,4.277607140469403,revolutionary guard iran,DPH_stems
MB05,445,2045416995433136438,15,4.277607140469403,revolutionary guard iran,DPH_stems
MB05,456,2045404629916090450,16,4.23398731240685,revolutionary guard iran,DPH_stems
MB05,469,2045390981793747013,17,4.23398731240685,revolutionary guard iran,DPH_stems
MB05,444,2045418445286854958,18,4.216865182417446,revolutionary guard iran,DPH_stems
MB05,428,2045435273732047300,19,4.153410146159606,revolutionary guard iran,DPH_stems
MB05,400,2045462527568736598,20,4.09594408463384,revolutionary guard iran,DPH_stems
MB05,443,2045418988746703185,21,4.09594408463384,revolutionary guard iran,DPH_stems
MB05,497,2045311700803666228,22,4.09594408463384,revolutionary guard iran,DPH_stems
MB05,467,2045392249698041875,23,4.075317393886221,revolutionary guard iran,DPH_stems
MB05,474,2045366687168401511,24,4.075317393886221,revolutionary guard iran,DPH_stems
MB05,430,2045432805434560942,25,4.028553352043254,revolutionary guard iran,DPH_stems
MB05,464,2045399533887029655,26,4.028553352043254,revolutionary guard iran,DPH_stems
MB05,407,2045453851889950937,27,3.9985808512825907,revolutionary guard iran,DPH_stems
MB05,409,2045451486570635579,28,3.962323086067348,revolutionary guard iran,DPH_stems
MB05,425,2045436460107477398,29,3.962323086067348,revolutionary guard iran,DPH_stems
MB01,133,2045393501299548572,0,1.860349210223671,regime change iran,BM25_lemmes
MB01,168,2045332267162276135,1,1.5792594371996134,regime change iran,BM25_lemmes
MB01,123,2045399803203592596,2,1.550045356638663,regime change iran,BM25_lemmes
MB01,124,2045399721959977051,3,1.550045356638663,regime change iran,BM25_lemmes
MB01,125,2045399616376758278,4,1.550045356638663,regime change iran,BM25_lemmes
MB01,127,2045399529609183420,5,1.550045356638663,regime change iran,BM25_lemmes
MB01,128,2045399431688945699,6,1.550045356638663,regime change iran,BM25_lemmes
MB01,129,2045399378849104068,7,1.550045356638663,regime change iran,BM25_lemmes
MB01,130,2045399286964535695,8,1.550045356638663,regime change iran,BM25_lemmes
MB01,190,2045298074671804579,9,1.550045356638663,regime change iran,BM25_lemmes
MB01,191,2045297910871634089,10,1.550045356638663,regime change iran,BM25_lemmes
MB01,193,2045297668034019582,11,1.550045356638663,regime change iran,BM25_lemmes
MB01,194,2045297466426466554,12,1.550045356638663,regime change iran,BM25_lemmes
MB01,195,2045297284687266289,13,1.550045356638663,regime change iran,BM25_lemmes
MB01,196,2045297112997621986,14,1.550045356638663,regime change iran,BM25_lemmes
MB01,197,2045296944323666106,15,1.550045356638663,regime change iran,BM25_lemmes
MB01,198,2045296726551220349,16,1.550045356638663,regime change iran,BM25_lemmes
MB01,199,2045295996088025484,17,1.550045356638663,regime change iran,BM25_lemmes
MB01,131,2045398108817830004,18,1.5221729318769661,regime change iran,BM25_lemmes
MB01,186,2045306716091281769,19,1.409225714062054,regime change iran,BM25_lemmes
MB01,122,2045400293710471508,20,1.3268028250566846,regime change iran,BM25_lemmes
MB01,188,2045306321793433782,21,1.3268028250566846,regime change iran,BM25_lemmes
MB01,74,2045436304238764390,22,1.3242273564413858,regime change iran,BM25_lemmes
MB01,46,2045443906599346534,23,1.2137832763532517,regime change iran,BM25_lemmes
MB01,93,2045433390967517552,24,1.2074005434575605,regime change iran,BM25_lemmes
MB01,20,2045453809359462654,25,1.1839473792615824,regime change iran,BM25_lemmes
MB01,23,2045453020553695609,26,1.1328001492068207,regime change iran,BM25_lemmes
MB01,45,2045444062484804010,27,1.065498506452349,regime change iran,BM25_lemmes
MB01,3,2045459926248829101,28,1.0278597056791146,regime change iran,BM25_lemmes
MB01,2,2045460590563410352,29,0.995551974265539,regime change iran,BM25_lemmes
MB02,112,2045427519814312418,0,3.4483616232935748,regime collapse,BM25_lemmes
MB02,152,2045364763312455785,1,3.4483616232935748,regime collapse,BM25_lemmes
MB02,101,2045458769492979802,2,3.3364551191409983,regime collapse,BM25_lemmes
MB02,142,2045381055708860714,3,3.3364551191409983,regime collapse,BM25_lemmes
MB02,156,2045358981343072490,4,3.231583515295571,regime collapse,BM25_lemmes
MB02,135,2045392180802396314,5,3.1331036633402793,regime collapse,BM25_lemmes
MB02,164,2045345115867349323,6,3.1331036633402793,regime collapse,BM25_lemmes
MB02,176,2045318504618868886,7,3.1331036633402793,regime collapse,BM25_lemmes
MB02,182,2045310621353177590,8,3.1331036633402793,regime collapse,BM25_lemmes
MB02,178,2045315972463047147,9,3.049490550177602,regime collapse,BM25_lemmes
MB02,126,2045399549531890158,10,3.0404484940841305,regime collapse,BM25_lemmes
MB02,133,2045393501299548572,11,2.9531160912438295,regime collapse,BM25_lemmes
MB02,162,2045348543255150822,12,2.9531160912438295,regime collapse,BM25_lemmes
MB02,189,2045305048268484832,13,2.8782148246007955,regime collapse,BM25_lemmes
MB02,103,2045455413861023835,14,2.8706605956020854,regime collapse,BM25_lemmes
MB02,147,2045377434011488749,15,2.8706605956020854,regime collapse,BM25_lemmes
MB02,148,2045373342442475887,16,2.8706605956020854,regime collapse,BM25_lemmes
MB02,107,2045442657254564083,17,2.792684591592758,regime collapse,BM25_lemmes
MB02,146,2045379059228487850,18,2.792684591592758,regime collapse,BM25_lemmes
MB02,173,2045325917611049104,19,2.792684591592758,regime collapse,BM25_lemmes
MB02,134,2045393312979542087,20,2.7521425361926135,regime collapse,BM25_lemmes
MB02,172,2045326421111820314,21,2.7521425361926135,regime collapse,BM25_lemmes
MB02,65,2045438432747667600,22,2.6487861721846597,regime collapse,BM25_lemmes
MB02,66,2045438384320205216,23,2.6487861721846597,regime collapse,BM25_lemmes
MB02,115,2045423484126351672,24,2.6487861721846597,regime collapse,BM25_lemmes
MB02,144,2045379660976939335,25,2.6487861721846597,regime collapse,BM25_lemmes
MB02,175,2045321292937679212,26,2.582258271942253,regime collapse,BM25_lemmes
MB02,145,2045379394219208886,27,2.518990371385045,regime collapse,BM25_lemmes
MB02,155,2045360032850559102,28,2.518990371385045,regime collapse,BM25_lemmes
MB02,167,2045336708816986490,29,2.518990371385045,regime collapse,BM25_lemmes
MB03,231,2045456663184847359,0,5.236801125076563,closing hormuz strait,BM25_lemmes
MB03,299,2045446092720882085,1,5.236801125076563,closing hormuz strait,BM25_lemmes
MB03,274,2045449825953415622,2,5.2097359108296555,closing hormuz strait,BM25_lemmes
MB03,210,2045460430038925635,3,5.0721977621073915,closing hormuz strait,BM25_lemmes
MB03,220,2045459033885491314,4,5.0721977621073915,closing hormuz strait,BM25_lemmes
MB03,243,2045455038752190844,5,5.0721977621073915,closing hormuz strait,BM25_lemmes
MB03,246,2045454947257577803,6,5.0721977621073915,closing hormuz strait,BM25_lemmes
MB03,247,2045454542460850480,7,5.0721977621073915,closing hormuz strait,BM25_lemmes
MB03,217,2045459430100058130,8,5.008284984860419,closing hormuz strait,BM25_lemmes
MB03,212,2045460030061772928,9,4.98172317497648,closing hormuz strait,BM25_lemmes
MB03,204,2045461488979112332,10,4.9536350533088065,closing hormuz strait,BM25_lemmes
MB03,250,2045453773682671952,11,4.917626703573379,closing hormuz strait,BM25_lemmes
MB03,253,2045452671298007229,12,4.917626703573379,closing hormuz strait,BM25_lemmes
MB03,270,2045450185514344567,13,4.917626703573379,closing hormuz strait,BM25_lemmes
MB03,275,2045449695489892499,14,4.917626703573379,closing hormuz strait,BM25_lemmes
MB03,292,2045447076343951468,15,4.917626703573379,closing hormuz strait,BM25_lemmes
MB03,244,2045454999518339562,16,4.772197894469637,closing hormuz strait,BM25_lemmes
MB03,294,2045446979543585187,17,4.772197894469637,closing hormuz strait,BM25_lemmes
MB03,205,2045461058244976964,18,4.639623780089835,closing hormuz strait,BM25_lemmes
MB03,200,2045461866365718542,19,4.635123541865285,closing hormuz strait,BM25_lemmes
MB03,201,2045461708303724675,20,4.604410845734081,closing hormuz strait,BM25_lemmes
MB03,203,2045461578875912680,21,4.505703838339765,closing hormuz strait,BM25_lemmes
MB03,239,2045455725711986694,22,4.505703838339765,closing hormuz strait,BM25_lemmes
MB03,268,2045450251713049084,23,4.505703838339765,closing hormuz strait,BM25_lemmes
MB03,226,2045457568517218638,24,4.383315012192405,closing hormuz strait,BM25_lemmes
MB03,283,2045448604580515929,25,4.383315012192405,closing hormuz strait,BM25_lemmes
MB03,288,2045447819608326344,26,4.383315012192405,closing hormuz strait,BM25_lemmes
MB03,213,2045459959824228366,27,4.3709217628938,closing hormuz strait,BM25_lemmes
MB03,242,2045455214837117361,28,4.3709217628938,closing hormuz strait,BM25_lemmes
MB03,279,2045448778463740343,29,4.3709217628938,closing hormuz strait,BM25_lemmes
MB04,304,2044685310668226788,0,8.839306849423314,intercepting missiles drones,BM25_lemmes
MB04,338,2042715314702426508,1,8.28363188717802,intercepting missiles drones,BM25_lemmes
MB04,316,2043887981031776405,2,8.155349668447688,intercepting missiles drones,BM25_lemmes
MB04,370,2042119334873723208,3,8.031195012797314,intercepting missiles drones,BM25_lemmes
MB04,362,2042254651806888064,4,8.005377974941617,intercepting missiles drones,BM25_lemmes
MB04,379,2041973143313735695,5,8.005377974941617,intercepting missiles drones,BM25_lemmes
MB04,300,2045394836304650479,6,7.569826527515405,intercepting missiles drones,BM25_lemmes
MB04,324,2043347478355788094,7,7.569826527515405,intercepting missiles drones,BM25_lemmes
MB04,328,2043225079988048080,8,7.569826527515405,intercepting missiles drones,BM25_lemmes
MB04,305,2044674816972890502,9,7.466392322551954,intercepting missiles drones,BM25_lemmes
MB04,307,2044427189308022874,10,7.4517872793708095,intercepting missiles drones,BM25_lemmes
MB04,301,2045227088437997935,11,7.35846545027939,intercepting missiles drones,BM25_lemmes
MB04,315,2043932773380174155,12,7.35846545027939,intercepting missiles drones,BM25_lemmes
MB04,394,2041887102116217327,13,7.324335678416986,intercepting missiles drones,BM25_lemmes
MB04,381,2041956881044824180,14,7.315288248342906,intercepting missiles drones,BM25_lemmes
MB04,359,2042302133610168738,15,7.23110164309379,intercepting missiles drones,BM25_lemmes
MB04,383,2041910637744284140,16,7.176911837474073,intercepting missiles drones,BM25_lemmes
MB04,317,2043841294741688481,17,7.159817348662189,intercepting missiles drones,BM25_lemmes
MB04,333,2042965263859999161,18,7.158586811776275,intercepting missiles drones,BM25_lemmes
MB04,345,2042554367539044512,19,7.158586811776275,intercepting missiles drones,BM25_lemmes
MB04,325,2043272541414826137,20,6.969279660800208,intercepting missiles drones,BM25_lemmes
MB04,346,2042491002603061392,21,6.969279660800208,intercepting missiles drones,BM25_lemmes
MB04,335,2042910570622357536,22,6.877436122947514,intercepting missiles drones,BM25_lemmes
MB04,386,2041903437932020199,23,6.832543972744603,intercepting missiles drones,BM25_lemmes
MB04,367,2042199696395960591,24,6.825218814076369,intercepting missiles drones,BM25_lemmes
MB04,380,2041961120723038433,25,6.789726923154641,intercepting missiles drones,BM25_lemmes
MB04,320,2043598876813467803,26,6.7318634496698895,intercepting missiles drones,BM25_lemmes
MB04,391,2041900226194133128,27,6.642743499438451,intercepting missiles drones,BM25_lemmes
MB04,306,2044436974035980766,28,6.619193612402622,intercepting missiles drones,BM25_lemmes
MB04,334,2042959203170750627,29,6.619193612402622,intercepting missiles drones,BM25_lemmes
MB05,405,2045459126311067980,0,5.078506718204869,revolutionary guard iran,BM25_lemmes
MB05,437,2045424407573635553,1,4.062616221719727,revolutionary guard iran,BM25_lemmes
MB05,498,2045310239486915006,2,3.847746353500003,revolutionary guard iran,BM25_lemmes
MB05,436,2045426561290285330,3,3.7486151053420906,revolutionary guard iran,BM25_lemmes
MB05,410,2045451395625619495,4,3.654463491899589,revolutionary guard iran,BM25_lemmes
MB05,415,2045446936527024532,5,3.5649254951361793,revolutionary guard iran,BM25_lemmes
MB05,488,2045338968556810498,6,3.5649254951361793,revolutionary guard iran,BM25_lemmes
MB05,416,2045446414579253519,7,3.4877274533639584,revolutionary guard iran,BM25_lemmes
MB05,207,2045460899629027460,8,3.4468142070922996,revolutionary guard iran,BM25_lemmes
MB05,467,2045392249698041875,9,3.3983972573764016,revolutionary guard iran,BM25_lemmes
MB05,428,2045435273732047300,10,3.3208342512891758,revolutionary guard iran,BM25_lemmes
MB05,474,2045366687168401511,11,3.3208342512891758,revolutionary guard iran,BM25_lemmes
MB05,413,2045449234804068693,12,3.2985039195399493,revolutionary guard iran,BM25_lemmes
MB05,407,2045453851889950937,13,3.2467327461727886,revolutionary guard iran,BM25_lemmes
MB05,417,2045446184953671969,14,3.1758660787408277,revolutionary guard iran,BM25_lemmes
MB05,419,2045444225110626383,15,3.1758660787408277,revolutionary guard iran,BM25_lemmes
MB05,424,2045436789557764567,16,3.128059771770597,revolutionary guard iran,BM25_lemmes
MB05,438,2045423473380532720,17,3.128059771770597,revolutionary guard iran,BM25_lemmes
MB05,472,2045370881032265777,18,3.108026952567959,revolutionary guard iran,BM25_lemmes
MB05,487,2045345292116005137,19,3.108026952567959,revolutionary guard iran,BM25_lemmes
MB05,411,2045451275244868029,20,3.049045020834382,revolutionary guard iran,BM25_lemmes
MB05,403,2045460939474968746,21,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,421,2045439837021323534,22,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,422,2045437779526738109,23,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,448,2045406410104594882,24,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,449,2045406049868382666,25,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,450,2045405977751560313,26,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,451,2045405875834105981,27,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,452,2045405640600809490,28,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB05,453,2045405560237940938,29,3.043025412889033,revolutionary guard iran,BM25_lemmes
MB01,74,2045436304238764390,0,4.233657467637307,regime change iran,TF_IDF_lemmes
